order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region
ORD000358,CUST00877,PROD0258,2025-04-07,2,4202,2974,Fashion,North
ORD000359,CUST00992,PROD0089,2025-09-27,5,4593,3608,Home,West
ORD000360,CUST04143,PROD0236,2025-03-02,2,3864,2278,Fashion,South
ORD000361,CUST04365,PROD0443,2025-02-19,2,3424,1854,Home,South
ORD000362,CUST04466,PROD0363,2025-01-13,2,3768,2248,Electronics,South
ORD000363,CUST00636,PROD0371,2025-07-15,5,2811,2184,Electronics,East
ORD000364,CUST01694,PROD0332,2025-10-02,4,2717,1647,Beauty,North
ORD000365,CUST01683,PROD0409,2025-08-04,4,4029,3151,Fashion,East
ORD000366,CUST04753,PROD0196,2025-10-19,4,2974,2287,Electronics,East
ORD000367,CUST00120,PROD0426,2025-11-22,1,1751,1043,Home,South
ORD000368,CUST00831,PROD0332,2025-09-25,5,4366,3279,Beauty,East
ORD000369,CUST03676,PROD0455,2025-11-25,2,2498,1432,Sports,West
ORD000370,CUST01370,PROD0183,2025-01-13,1,1375,699,Home,North
ORD000371,CUST00741,PROD0422,2025-01-24,1,1600,930,Sports,North
ORD000372,CUST00117,PROD0488,2025-06-23,5,1554,964,Electronics,West
ORD000373,CUST02839,PROD0251,2025-09-28,3,2141,1553,Home,North
ORD000374,CUST01151,PROD0224,2025-04-04,3,2329,1759,Home,South
ORD000375,CUST01932,PROD0171,2025-04-06,4,663,457,Sports,West
ORD000376,CUST01013,PROD0198,2025-02-04,4,898,488,Sports,South
ORD000377,CUST01665,PROD0249,2025-08-30,4,4293,3498,Fashion,North
ORD000378,CUST01082,PROD0181,2025-07-26,3,686,466,Fashion,East
ORD000379,CUST04730,PROD0475,2025-05-30,1,2615,1863,Sports,North
ORD000380,CUST00513,PROD0483,2025-10-08,1,4330,2518,Sports,North
ORD000381,CUST02850,PROD0384,2025-10-07,1,1441,773,Sports,East
ORD000382,CUST00560,PROD0277,2025-06-13,4,918,649,Sports,East
ORD000383,CUST03673,PROD0404,2025-09-25,3,1974,1083,Beauty,South
ORD000384,CUST04584,PROD0275,2025-11-21,4,4841,3870,Home,South
ORD000385,CUST04993,PROD0161,2025-02-06,2,2222,1554,Beauty,North
ORD000386,CUST03344,PROD0248,2025-01-18,4,3549,2820,Home,North
ORD000387,CUST04071,PROD0319,2025-04-21,2,4832,4001,Electronics,West
ORD000388,CUST04800,PROD0452,2025-08-13,2,2221,1506,Electronics,South
ORD000389,CUST01471,PROD0188,2025-10-24,3,2719,1576,Sports,North
ORD000390,CUST00581,PROD0019,2025-09-25,1,1005,763,Fashion,East
ORD000391,CUST02295,PROD0244,2025-12-19,5,1347,1018,Sports,East
ORD000392,CUST03148,PROD0113,2025-07-16,4,2936,2081,Beauty,South
ORD000393,CUST04250,PROD0412,2025-11-25,3,2016,1549,Beauty,North
ORD000394,CUST01680,PROD0278,2025-04-07,4,4837,3708,Home,North
ORD000395,CUST03507,PROD0051,2025-06-07,2,4167,2104,Home,South
ORD000396,CUST02745,PROD0344,2025-01-17,1,3501,2686,Beauty,East
ORD000397,CUST03357,PROD0123,2025-02-04,1,270,160,Home,West
ORD000398,CUST04046,PROD0238,2025-12-02,5,453,246,Beauty,East
ORD000399,CUST01244,PROD0319,2025-11-12,2,3453,2470,Fashion,East
ORD000400,CUST03119,PROD0062,2025-07-17,5,4044,2673,Fashion,North
ORD000401,CUST02142,PROD0478,2025-04-27,4,3638,2820,Sports,South
ORD000402,CUST03060,PROD0413,2025-08-27,1,2019,1505,Electronics,West
ORD000403,CUST04549,PROD0074,2025-01-11,1,1197,906,Fashion,West
ORD000404,CUST02960,PROD0245,2025-11-25,5,1946,1555,Beauty,South
ORD000405,CUST02266,PROD0032,2025-01-27,2,3444,2770,Sports,South
ORD000406,CUST02480,PROD0457,2025-09-27,1,635,332,Home,West
ORD000407,CUST04647,PROD0153,2025-04-09,3,680,533,Fashion,West
ORD000408,CUST01636,PROD0144,2025-05-06,3,2707,1710,Home,South
ORD000409,CUST01758,PROD0015,2025-07-31,2,675,366,Electronics,North
ORD000410,CUST04453,PROD0443,2025-05-02,2,4762,2887,Sports,East
ORD000411,CUST02071,PROD0304,2025-12-18,5,3019,1677,Home,West
ORD000412,CUST02850,PROD0274,2025-03-16,2,905,517,Beauty,North
ORD000413,CUST03252,PROD0245,2025-01-05,5,3251,1866,Home,East
ORD000414,CUST03731,PROD0279,2025-06-07,2,4209,3545,Fashion,South
ORD000415,CUST02490,PROD0055,2025-08-24,3,4002,2731,Sports,West
ORD000416,CUST01632,PROD0042,2025-07-22,1,3441,2153,Home,North
ORD000417,CUST02817,PROD0387,2025-07-27,2,1736,1288,Sports,West
ORD000418,CUST01016,PROD0455,2025-10-08,2,850,453,Electronics,South
ORD000419,CUST01349,PROD0359,2025-12-28,2,1527,1276,Fashion,South
ORD000420,CUST04612,PROD0052,2025-10-08,3,1043,875,Home,North
ORD000421,CUST03088,PROD0011,2025-11-27,4,2306,1548,Fashion,South
ORD000422,CUST02840,PROD0311,2025-03-03,2,753,509,Sports,West
ORD000423,CUST00336,PROD0088,2025-11-17,3,2077,1487,Beauty,South
ORD000424,CUST04593,PROD0227,2025-08-13,1,568,319,Electronics,North
ORD000425,CUST00896,PROD0114,2025-09-14,3,2178,1273,Electronics,East
ORD000426,CUST03547,PROD0025,2025-04-26,2,1007,729,Fashion,North
ORD000427,CUST00852,PROD0092,2025-06-24,1,4801,3129,Home,South
ORD000428,CUST01688,PROD0460,2025-11-25,3,815,472,Beauty,North
ORD000429,CUST01932,PROD0087,2025-10-10,5,1004,591,Fashion,North
ORD000430,CUST03747,PROD0081,2025-10-21,2,4926,2867,Beauty,East
ORD000431,CUST02428,PROD0250,2025-10-23,4,272,197,Home,West
ORD000432,CUST01569,PROD0250,2025-07-28,3,1250,760,Electronics,East
ORD000433,CUST04001,PROD0425,2025-05-20,4,918,530,Beauty,West
ORD000434,CUST02739,PROD0421,2025-03-07,3,3046,2323,Sports,South
ORD000435,CUST03499,PROD0210,2025-07-19,1,3227,2662,Home,East
ORD000436,CUST03914,PROD0439,2025-02-02,4,4065,2900,Home,West
ORD000437,CUST01067,PROD0009,2025-05-21,2,1815,1292,Fashion,North
ORD000438,CUST04381,PROD0493,2025-02-12,4,3945,2011,Fashion,South
ORD000439,CUST02445,PROD0099,2025-05-29,2,871,724,Sports,East
ORD000440,CUST04108,PROD0036,2025-07-30,1,770,600,Home,West
ORD000441,CUST03374,PROD0057,2025-10-13,2,4738,2591,Fashion,East
ORD000442,CUST03970,PROD0063,2025-10-03,3,2310,1752,Beauty,South
ORD000443,CUST02547,PROD0338,2025-03-23,2,4837,4065,Electronics,South
ORD000444,CUST00754,PROD0276,2025-08-01,4,404,298,Home,East
ORD000445,CUST02083,PROD0213,2025-04-30,4,2231,1638,Sports,South
ORD000446,CUST02775,PROD0303,2025-09-20,3,1005,743,Beauty,South
ORD000447,CUST02897,PROD0020,2025-07-16,2,3886,2466,Home,North
ORD000448,CUST04186,PROD0247,2025-09-22,2,1749,1342,Electronics,East
ORD000449,CUST00776,PROD0006,2025-02-14,2,2188,1334,Fashion,West
ORD000450,CUST01626,PROD0073,2025-01-18,5,1504,754,Sports,North
ORD000451,CUST03070,PROD0107,2025-10-30,5,2026,1208,Electronics,North
ORD000452,CUST00418,PROD0093,2025-04-24,4,3796,2869,Fashion,East
ORD000453,CUST00115,PROD0285,2025-01-01,4,2629,1523,Electronics,East
ORD000454,CUST00617,PROD0461,2025-08-25,1,775,439,Home,West
ORD000455,CUST03975,PROD0356,2025-11-30,2,3218,1678,Fashion,West
ORD000456,CUST03268,PROD0219,2025-11-24,4,872,517,Fashion,North
ORD000457,CUST00826,PROD0367,2025-11-05,1,496,286,Beauty,West
ORD000458,CUST01517,PROD0377,2025-02-06,5,3256,1713,Electronics,West
ORD000459,CUST03147,PROD0049,2025-01-20,4,682,460,Sports,East
ORD000460,CUST00413,PROD0364,2025-12-17,2,3158,2672,Fashion,South
ORD000461,CUST00729,PROD0390,2025-07-05,4,1349,1057,Fashion,North
ORD000462,CUST03349,PROD0295,2025-04-30,5,1793,988,Electronics,North
ORD000463,CUST02809,PROD0288,2025-02-10,1,1228,955,Beauty,West
ORD000464,CUST00676,PROD0177,2025-10-27,1,368,248,Home,East
ORD000465,CUST03466,PROD0299,2025-08-23,1,2061,1254,Sports,West
ORD000466,CUST02505,PROD0108,2025-03-22,2,2675,1498,Fashion,South
ORD000467,CUST02968,PROD0284,2025-01-27,4,4985,3877,Fashion,North
ORD000468,CUST02787,PROD0301,2025-01-21,4,4960,4016,Beauty,North
ORD000469,CUST01123,PROD0065,2025-10-23,1,3294,2251,Sports,West
ORD000470,CUST04080,PROD0306,2025-09-03,3,4731,2747,Electronics,West
ORD000471,CUST01572,PROD0054,2025-02-13,5,3976,2343,Fashion,North
ORD000472,CUST02144,PROD0307,2025-12-31,4,3938,2674,Electronics,North
ORD000473,CUST01688,PROD0299,2025-12-12,5,2295,1519,Beauty,East
ORD000474,CUST04133,PROD0320,2025-06-21,2,3848,2302,Fashion,East
ORD000475,CUST03852,PROD0479,2025-09-18,4,1844,1482,Home,North
ORD000476,CUST03441,PROD0030,2025-12-19,2,3193,2138,Fashion,East
ORD000477,CUST03767,PROD0246,2025-07-16,2,948,708,Home,South
ORD000478,CUST02327,PROD0210,2025-08-08,4,1011,712,Electronics,West
ORD000479,CUST02915,PROD0221,2025-05-29,5,937,470,Electronics,North
ORD000480,CUST04969,PROD0170,2025-01-08,4,2011,1413,Home,West
ORD000481,CUST03953,PROD0422,2025-11-18,1,4512,2648,Electronics,West
ORD000482,CUST00596,PROD0343,2025-06-14,2,3492,2058,Sports,North
ORD000483,CUST00729,PROD0214,2025-04-18,2,2920,2158,Fashion,South
ORD000484,CUST01366,PROD0322,2025-11-12,5,3067,2273,Beauty,North
ORD000485,CUST04493,PROD0069,2025-05-29,1,2880,2014,Sports,East
ORD000486,CUST00699,PROD0234,2025-08-07,3,3939,3293,Sports,North
ORD000487,CUST00396,PROD0015,2025-09-06,5,1564,1164,Beauty,West
ORD000488,CUST04172,PROD0445,2025-10-01,3,2293,1917,Electronics,West
ORD000489,CUST04361,PROD0480,2025-11-13,1,3632,2920,Electronics,East
ORD000490,CUST02503,PROD0366,2025-07-16,2,2398,1201,Beauty,West
ORD000491,CUST01820,PROD0134,2025-06-11,1,2624,2124,Sports,East
ORD000492,CUST00718,PROD0206,2025-12-04,1,3511,1895,Fashion,West
ORD000493,CUST02783,PROD0024,2025-04-09,5,4275,2462,Sports,East
ORD000494,CUST04947,PROD0377,2025-03-31,2,3294,2753,Fashion,North
ORD000495,CUST03578,PROD0085,2025-06-06,2,2136,1298,Fashion,South
ORD000496,CUST00144,PROD0142,2025-12-14,2,1334,683,Electronics,South
ORD000497,CUST04981,PROD0140,2025-07-17,4,2799,2195,Fashion,West
ORD000498,CUST03141,PROD0439,2025-03-31,1,4136,2765,Home,North
ORD000499,CUST04492,PROD0324,2025-11-10,2,3439,2660,Home,East
ORD000500,CUST02939,PROD0122,2025-07-29,4,2707,2144,Sports,West
ORD000501,CUST03637,PROD0300,2025-06-10,5,4704,3278,Sports,West
ORD000502,CUST03223,PROD0341,2025-04-06,4,3659,2651,Home,North
ORD000503,CUST01168,PROD0465,2025-08-06,5,1775,1098,Sports,South
ORD000504,CUST02617,PROD0477,2025-08-02,3,1004,535,Electronics,West
ORD000505,CUST01063,PROD0179,2025-10-17,1,2434,1910,Home,South
ORD000506,CUST02157,PROD0208,2025-04-29,4,532,428,Beauty,East
ORD000507,CUST02983,PROD0466,2025-04-29,5,1063,886,Electronics,South
ORD000508,CUST03295,PROD0166,2025-02-18,3,1750,1197,Sports,North
ORD000509,CUST04730,PROD0041,2025-01-12,2,4295,2510,Home,East
ORD000510,CUST01157,PROD0122,2025-09-11,3,4688,2954,Sports,West
ORD000511,CUST00733,PROD0499,2025-05-30,2,4052,2210,Sports,North
ORD000512,CUST04331,PROD0044,2025-06-01,5,3406,2119,Sports,South
ORD000513,CUST04847,PROD0075,2025-11-08,1,3507,2631,Sports,East
ORD000514,CUST00954,PROD0480,2025-06-02,3,3837,3001,Beauty,North
ORD000515,CUST02540,PROD0348,2025-05-09,5,4218,3116,Fashion,North
ORD000516,CUST03325,PROD0272,2025-07-21,5,1954,1261,Electronics,West
ORD000517,CUST03302,PROD0482,2025-06-11,5,4697,3762,Beauty,West
ORD000518,CUST01543,PROD0434,2025-09-30,2,4753,2945,Sports,North
ORD000519,CUST01192,PROD0478,2025-05-09,1,4879,2808,Home,North
ORD000520,CUST02994,PROD0166,2025-01-06,3,4701,2815,Sports,South
ORD000521,CUST02682,PROD0250,2025-11-27,2,4582,3549,Home,North
ORD000522,CUST01218,PROD0086,2025-02-08,1,3254,2577,Electronics,North
ORD000523,CUST01541,PROD0389,2025-05-28,1,3816,2669,Fashion,North
ORD000524,CUST03237,PROD0137,2025-12-06,2,1638,1159,Sports,South
ORD000525,CUST02387,PROD0333,2025-08-01,3,501,272,Fashion,North
ORD000526,CUST03720,PROD0039,2025-04-28,2,2904,1827,Electronics,South
ORD000527,CUST01389,PROD0087,2025-06-01,1,558,399,Beauty,South
ORD000528,CUST01857,PROD0155,2025-02-10,3,669,506,Sports,East
ORD000529,CUST01366,PROD0160,2025-04-29,5,1298,724,Beauty,South
ORD000530,CUST00500,PROD0064,2025-03-31,5,4300,3581,Electronics,South
ORD000531,CUST01681,PROD0223,2025-11-19,4,2453,1358,Beauty,East
ORD000532,CUST00511,PROD0417,2025-10-21,4,425,323,Beauty,South
ORD000533,CUST04313,PROD0362,2025-08-21,5,4402,3305,Home,South
ORD000534,CUST01325,PROD0346,2025-02-07,2,4325,2886,Home,East
ORD000535,CUST01156,PROD0146,2025-10-11,4,1217,652,Home,West
ORD000536,CUST01828,PROD0204,2025-09-08,4,359,250,Sports,East
ORD000537,CUST03142,PROD0067,2025-09-23,3,2608,1714,Electronics,North
ORD000538,CUST03487,PROD0005,2025-06-01,2,3302,2303,Home,East
ORD000539,CUST01811,PROD0462,2025-11-14,2,4709,3308,Electronics,East
ORD000540,CUST02924,PROD0059,2025-04-14,2,3245,1695,Electronics,West
ORD000541,CUST02215,PROD0495,2025-06-29,3,3703,2256,Electronics,South
ORD000542,CUST04187,PROD0076,2025-03-12,4,3884,2375,Electronics,North
ORD000543,CUST00714,PROD0260,2025-08-03,3,4277,2557,Home,East
ORD000544,CUST03603,PROD0248,2025-08-03,5,1175,904,Beauty,East
ORD000545,CUST04135,PROD0016,2025-12-17,1,2586,2100,Electronics,West
ORD000546,CUST03523,PROD0075,2025-09-09,5,1241,822,Sports,West
ORD000547,CUST04269,PROD0356,2025-02-19,5,1397,714,Sports,East
ORD000548,CUST04749,PROD0486,2025-08-27,4,4495,3270,Sports,South
ORD000549,CUST04850,PROD0377,2025-08-07,4,4208,2206,Fashion,East
ORD000550,CUST01244,PROD0176,2025-11-21,1,1739,1150,Beauty,North
ORD000551,CUST03710,PROD0322,2025-12-21,4,2539,1579,Electronics,West
ORD000552,CUST01082,PROD0461,2025-06-26,2,4061,2174,Electronics,North
ORD000553,CUST00456,PROD0136,2025-01-17,5,4897,3718,Home,East
ORD000554,CUST04925,PROD0428,2025-08-19,1,393,230,Beauty,East
ORD000555,CUST00895,PROD0277,2025-03-27,1,2217,1464,Beauty,East
ORD000556,CUST01385,PROD0282,2025-11-05,4,3700,2553,Sports,East
ORD000557,CUST01959,PROD0486,2025-12-16,1,2848,1650,Electronics,South
ORD000558,CUST03073,PROD0419,2025-07-13,1,1311,786,Beauty,West
ORD000559,CUST01997,PROD0399,2025-05-13,2,3784,2867,Beauty,North
ORD000560,CUST04286,PROD0168,2025-07-09,5,3671,2109,Sports,East
ORD000561,CUST00505,PROD0030,2025-04-09,1,920,501,Electronics,East
ORD000562,CUST01215,PROD0322,2025-03-22,1,3991,2431,Sports,South
ORD000563,CUST01532,PROD0336,2025-07-10,1,361,259,Sports,West
ORD000564,CUST03441,PROD0269,2025-08-11,3,1154,794,Sports,North
ORD000565,CUST00824,PROD0001,2025-08-31,2,1727,920,Sports,North
ORD000566,CUST00929,PROD0171,2025-11-26,5,1814,1299,Electronics,East
ORD000567,CUST00134,PROD0412,2025-11-28,3,3845,3074,Home,West
ORD000568,CUST02106,PROD0129,2025-04-28,1,2136,1227,Sports,South
ORD000569,CUST03628,PROD0168,2025-01-18,4,2189,1772,Electronics,North
ORD000570,CUST04781,PROD0418,2025-04-25,1,3273,2276,Electronics,South
ORD000571,CUST01853,PROD0397,2025-07-24,2,1398,789,Beauty,South
ORD000572,CUST04911,PROD0061,2025-07-19,1,3802,2530,Beauty,North
ORD000573,CUST04176,PROD0117,2025-12-21,4,1271,1049,Home,South
ORD000574,CUST02934,PROD0322,2025-11-14,3,3615,2045,Fashion,North
ORD000575,CUST03285,PROD0123,2025-09-12,2,3229,1712,Electronics,East
ORD000576,CUST04299,PROD0260,2025-10-29,3,2775,2157,Home,North
ORD000577,CUST02812,PROD0473,2025-11-23,4,4065,3443,Beauty,East
ORD000578,CUST01251,PROD0226,2025-11-12,5,357,210,Home,West
ORD000579,CUST03513,PROD0397,2025-06-22,3,347,218,Electronics,East
ORD000580,CUST01257,PROD0292,2025-12-30,3,2076,1494,Home,South
ORD000581,CUST03377,PROD0352,2025-03-20,1,632,469,Beauty,East
ORD000582,CUST03487,PROD0445,2025-05-30,2,1899,1512,Beauty,North
ORD000583,CUST03585,PROD0186,2025-07-12,2,484,302,Sports,West
ORD000584,CUST01397,PROD0085,2025-09-19,5,3978,3171,Home,East
ORD000585,CUST03638,PROD0218,2025-11-17,5,2839,1694,Fashion,East
ORD000586,CUST03331,PROD0143,2025-03-24,3,2838,1432,Fashion,South
ORD000587,CUST02704,PROD0477,2025-05-07,5,4618,3376,Beauty,South
ORD000588,CUST00471,PROD0090,2025-07-02,2,338,254,Home,West
ORD000589,CUST01354,PROD0341,2025-06-11,2,362,283,Electronics,North
ORD000590,CUST02784,PROD0268,2025-02-10,3,4022,2214,Fashion,West
ORD000591,CUST02832,PROD0076,2025-06-09,3,673,569,Fashion,South
ORD000592,CUST00358,PROD0069,2025-02-20,4,3217,1882,Sports,North
ORD000593,CUST03020,PROD0445,2025-04-20,2,715,444,Fashion,North
ORD000594,CUST00668,PROD0298,2025-03-21,5,2301,1651,Sports,South
ORD000595,CUST04469,PROD0474,2025-08-13,4,4169,2736,Home,East
ORD000596,CUST01146,PROD0160,2025-01-05,1,874,684,Beauty,North
ORD000597,CUST04186,PROD0386,2025-11-10,5,4126,3357,Beauty,North
ORD000598,CUST03720,PROD0008,2025-08-15,1,3804,2425,Home,South
ORD000599,CUST02746,PROD0219,2025-06-23,4,2818,1765,Beauty,South
ORD000600,CUST00540,PROD0485,2025-04-22,2,1373,1150,Beauty,East
ORD000601,CUST02780,PROD0310,2025-04-15,2,4974,3018,Home,North
ORD000602,CUST04965,PROD0392,2025-03-03,1,1504,846,Electronics,East
ORD000603,CUST04137,PROD0088,2025-01-07,2,3240,2577,Fashion,North
ORD000604,CUST04836,PROD0141,2025-01-15,3,2782,2030,Sports,North
ORD000605,CUST03776,PROD0029,2025-05-05,4,3409,2799,Beauty,South
ORD000606,CUST02509,PROD0013,2025-01-20,5,4872,3839,Home,East
ORD000607,CUST02780,PROD0314,2025-12-08,4,4292,2927,Electronics,South
ORD000608,CUST00925,PROD0063,2025-11-06,1,2691,1379,Electronics,North
ORD000609,CUST02957,PROD0343,2025-11-23,1,2565,1902,Fashion,East
ORD000610,CUST01582,PROD0175,2025-04-05,2,1581,888,Home,East
ORD000611,CUST03325,PROD0463,2025-09-06,1,3492,2762,Beauty,South
ORD000612,CUST04486,PROD0216,2025-11-02,5,586,395,Sports,North
ORD000613,CUST00256,PROD0235,2025-09-16,4,4300,3387,Home,West
ORD000614,CUST04805,PROD0087,2025-04-17,5,4818,3264,Sports,South
ORD000615,CUST01839,PROD0074,2025-09-04,4,1886,983,Home,East
ORD000616,CUST01945,PROD0294,2025-02-15,2,2133,1259,Fashion,East
ORD000617,CUST00010,PROD0069,2025-12-03,1,2639,2146,Fashion,South
ORD000618,CUST02872,PROD0069,2025-02-06,4,4445,3398,Beauty,West
ORD000619,CUST00798,PROD0223,2025-05-05,3,2614,1868,Sports,South
ORD000620,CUST04973,PROD0424,2025-03-01,3,3954,3070,Beauty,West
ORD000621,CUST01016,PROD0385,2025-08-04,3,1278,1078,Home,East
ORD000622,CUST01825,PROD0386,2025-04-07,3,4576,3254,Electronics,North
ORD000623,CUST04470,PROD0369,2025-10-26,5,3087,1610,Home,East
ORD000624,CUST03137,PROD0285,2025-05-18,1,4675,2366,Beauty,North
ORD000625,CUST02194,PROD0122,2025-11-23,4,3141,2545,Fashion,East
ORD000626,CUST00224,PROD0263,2025-12-18,3,3892,2389,Beauty,North
ORD000627,CUST04949,PROD0221,2025-01-02,3,4381,3583,Fashion,North
ORD000628,CUST04159,PROD0441,2025-03-13,4,3754,2143,Home,South
ORD000629,CUST03926,PROD0311,2025-11-19,2,1499,876,Electronics,West
ORD000630,CUST04785,PROD0457,2025-08-14,5,737,562,Beauty,East
ORD000631,CUST04001,PROD0164,2025-08-27,5,1172,624,Beauty,West
ORD000632,CUST01634,PROD0263,2025-06-23,1,4881,3155,Beauty,East
ORD000633,CUST02153,PROD0092,2025-06-18,3,4038,2496,Home,East
ORD000634,CUST00511,PROD0266,2025-01-04,1,441,299,Beauty,North
ORD000635,CUST00385,PROD0336,2025-03-28,1,426,289,Fashion,North
ORD000636,CUST00405,PROD0074,2025-01-10,1,3218,2049,Home,North
ORD000637,CUST04614,PROD0423,2025-04-23,1,4660,3377,Fashion,South
ORD000638,CUST04572,PROD0314,2025-04-12,4,2170,1438,Electronics,East
ORD000639,CUST02001,PROD0090,2025-01-05,4,2634,1388,Electronics,East
ORD000640,CUST02757,PROD0354,2025-03-15,4,3127,1655,Home,West
ORD000641,CUST01669,PROD0482,2025-03-31,1,4539,3370,Fashion,East
ORD000642,CUST01461,PROD0296,2025-04-23,3,3303,2498,Electronics,East
ORD000643,CUST03637,PROD0398,2025-03-21,5,386,214,Electronics,West
ORD000644,CUST02725,PROD0466,2025-05-01,3,319,210,Beauty,West
ORD000645,CUST04810,PROD0129,2025-11-13,1,1777,1263,Electronics,West
ORD000646,CUST04179,PROD0401,2025-10-11,2,4148,2324,Beauty,North
ORD000647,CUST02049,PROD0049,2025-05-26,4,4194,3046,Sports,West
ORD000648,CUST04147,PROD0086,2025-11-04,3,1198,923,Beauty,East
ORD000649,CUST04781,PROD0485,2025-02-27,4,3325,1747,Sports,East
ORD000650,CUST00717,PROD0144,2025-06-18,3,3043,2565,Beauty,North
ORD000651,CUST04545,PROD0135,2025-07-22,2,3110,2488,Electronics,South
ORD000652,CUST04977,PROD0399,2025-08-14,3,3486,2244,Home,South
ORD000653,CUST04584,PROD0115,2025-03-20,4,4517,2672,Electronics,East
ORD000654,CUST01824,PROD0277,2025-09-14,2,3231,2035,Beauty,South
ORD000655,CUST02082,PROD0066,2025-12-19,4,1805,1267,Beauty,North
ORD000656,CUST03420,PROD0187,2025-03-14,5,1995,1432,Fashion,North
ORD000657,CUST01575,PROD0432,2025-04-18,1,830,701,Sports,South
ORD000658,CUST00250,PROD0345,2025-05-25,5,4054,3118,Sports,North
ORD000659,CUST00674,PROD0201,2025-09-17,1,3676,2978,Fashion,South
ORD000660,CUST04534,PROD0468,2025-04-11,1,1780,1278,Home,South
ORD000661,CUST02166,PROD0434,2025-10-29,5,2919,2378,Sports,West
ORD000662,CUST00771,PROD0138,2025-11-22,2,4966,3625,Electronics,West
ORD000663,CUST03963,PROD0052,2025-01-06,1,365,216,Home,South
ORD000664,CUST04364,PROD0213,2025-12-05,3,581,420,Sports,West
ORD000665,CUST01985,PROD0452,2025-04-04,5,4718,3375,Fashion,South
ORD000666,CUST01078,PROD0158,2025-04-30,3,4468,3091,Home,North
ORD000667,CUST00236,PROD0290,2025-07-20,2,4734,3003,Sports,North
ORD000668,CUST00389,PROD0350,2025-07-08,2,3311,1789,Electronics,South
ORD000669,CUST03038,PROD0206,2025-07-12,5,3633,2063,Fashion,West
ORD000670,CUST04859,PROD0342,2025-11-09,3,2380,1720,Sports,South
ORD000671,CUST01849,PROD0321,2025-01-25,4,3052,2179,Electronics,South
ORD000672,CUST04720,PROD0316,2025-01-16,1,1145,936,Home,West
ORD000673,CUST02815,PROD0136,2025-08-08,4,3807,2421,Beauty,West
ORD000674,CUST03375,PROD0075,2025-01-05,4,310,208,Home,East
ORD000675,CUST03279,PROD0449,2025-05-30,5,4389,2419,Beauty,West
ORD000676,CUST01253,PROD0069,2025-09-27,4,4400,2477,Home,North
ORD000677,CUST03982,PROD0441,2025-03-21,4,3642,2019,Electronics,West
ORD000678,CUST04674,PROD0301,2025-05-07,1,2146,1470,Fashion,North
ORD000679,CUST02123,PROD0049,2025-08-12,2,482,296,Beauty,West
ORD000680,CUST04531,PROD0202,2025-11-22,1,1089,895,Home,East
ORD000681,CUST02151,PROD0062,2025-09-30,1,294,200,Home,West
ORD000682,CUST04860,PROD0167,2025-09-14,5,2392,1997,Home,East
ORD000683,CUST01330,PROD0205,2025-05-26,2,903,591,Fashion,North
ORD000684,CUST01359,PROD0149,2025-03-16,3,4911,3558,Home,East
ORD000685,CUST02483,PROD0484,2025-01-11,3,3372,2173,Sports,East
ORD000686,CUST04543,PROD0121,2025-04-02,4,3169,2416,Sports,South
ORD000687,CUST02018,PROD0309,2025-09-25,5,4109,3008,Beauty,South
ORD000688,CUST01332,PROD0429,2025-06-11,2,503,309,Home,North
ORD000689,CUST04345,PROD0097,2025-03-21,5,4853,4060,Beauty,South
ORD000690,CUST04262,PROD0377,2025-07-21,2,4912,3813,Beauty,South
ORD000691,CUST01359,PROD0491,2025-09-07,2,1623,913,Fashion,East
ORD000692,CUST04638,PROD0412,2025-09-02,1,432,326,Beauty,East
ORD000693,CUST04855,PROD0053,2025-09-11,2,2334,1976,Home,West
