order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region,revenue,total_cost,profit,profit_margin_pct
ORD000274,CUST00960,PROD0135,2025-05-04,4,4404,2701,Electronics,West,17616,10804,6812,38.67
ORD000275,CUST04549,PROD0378,2025-03-15,1,1984,1409,Sports,South,1984,1409,575,28.98
ORD000276,CUST03068,PROD0468,2025-08-05,3,4793,3268,Electronics,East,14379,9804,4575,31.82
ORD000277,CUST00816,PROD0052,2025-12-18,1,2086,1559,Electronics,East,2086,1559,527,25.26
ORD000278,CUST04755,PROD0229,2025-10-16,4,4054,3063,Beauty,East,16216,12252,3964,24.44
ORD000279,CUST04643,PROD0356,2025-02-18,1,1565,904,Home,East,1565,904,661,42.24
ORD000280,CUST03121,PROD0068,2025-06-28,3,204,141,Fashion,North,612,423,189,30.88
ORD000281,CUST00017,PROD0198,2025-06-27,4,1724,1223,Electronics,South,6896,4892,2004,29.06
ORD000282,CUST01244,PROD0494,2025-01-24,2,1540,814,Fashion,East,3080,1628,1452,47.14
ORD000283,CUST02206,PROD0067,2025-10-04,1,1948,1580,Beauty,West,1948,1580,368,18.89
ORD000284,CUST02525,PROD0003,2025-03-22,4,3569,2309,Fashion,East,14276,9236,5040,35.3
ORD000285,CUST01070,PROD0058,2025-05-27,1,4715,3568,Sports,East,4715,3568,1147,24.33
ORD000286,CUST03445,PROD0376,2025-07-14,4,1027,733,Fashion,South,4108,2932,1176,28.63
ORD000287,CUST02566,PROD0451,2025-03-07,5,3949,2783,Beauty,West,19745,13915,5830,29.53
ORD000288,CUST01061,PROD0256,2025-03-05,1,2720,1799,Fashion,West,2720,1799,921,33.86
ORD000289,CUST02328,PROD0356,2025-12-31,5,2074,1093,Sports,North,10370,5465,4905,47.3
ORD000290,CUST03421,PROD0438,2025-02-01,5,1075,596,Electronics,North,5375,2980,2395,44.56
ORD000291,CUST00302,PROD0265,2025-04-16,2,2007,1537,Sports,North,4014,3074,940,23.42
ORD000292,CUST04277,PROD0438,2025-06-02,5,1166,762,Electronics,North,5830,3810,2020,34.65
ORD000293,CUST00607,PROD0464,2025-12-28,1,2630,1996,Sports,West,2630,1996,634,24.11
ORD000294,CUST03171,PROD0435,2025-11-03,1,526,295,Beauty,East,526,295,231,43.92
ORD000295,CUST00700,PROD0016,2025-01-07,3,1520,1005,Sports,North,4560,3015,1545,33.88
ORD000296,CUST01140,PROD0268,2025-04-23,5,1271,899,Beauty,West,6355,4495,1860,29.27
ORD000297,CUST00191,PROD0102,2025-07-08,2,3385,2529,Beauty,West,6770,5058,1712,25.29
ORD000298,CUST02301,PROD0404,2025-10-08,4,370,287,Sports,East,1480,1148,332,22.43
ORD000299,CUST00981,PROD0437,2025-12-09,4,208,170,Fashion,South,832,680,152,18.27
ORD000300,CUST02976,PROD0287,2025-09-11,4,4713,3018,Beauty,West,18852,12072,6780,35.96
ORD000301,CUST01185,PROD0222,2025-04-02,2,3914,2010,Home,East,7828,4020,3808,48.65
ORD000302,CUST03328,PROD0021,2025-07-23,2,2557,2024,Fashion,North,5114,4048,1066,20.84
ORD000303,CUST03395,PROD0387,2025-01-08,3,3621,2960,Fashion,South,10863,8880,1983,18.25
ORD000304,CUST00128,PROD0021,2025-08-30,3,384,252,Sports,South,1152,756,396,34.38
ORD000305,CUST02066,PROD0092,2025-08-15,4,1419,1157,Fashion,West,5676,4628,1048,18.46
ORD000306,CUST01817,PROD0284,2025-10-08,5,4265,3254,Home,South,21325,16270,5055,23.7
ORD000307,CUST00570,PROD0133,2025-08-10,2,1858,1046,Sports,West,3716,2092,1624,43.7
ORD000308,CUST01896,PROD0327,2025-08-16,5,452,318,Home,East,2260,1590,670,29.65
ORD000309,CUST02734,PROD0453,2025-02-22,3,1021,616,Electronics,West,3063,1848,1215,39.67
ORD000310,CUST03864,PROD0329,2025-10-08,5,1615,975,Electronics,South,8075,4875,3200,39.63
ORD000311,CUST04722,PROD0175,2025-01-26,1,1174,747,Beauty,South,1174,747,427,36.37
ORD000312,CUST04015,PROD0213,2025-01-08,2,993,560,Fashion,West,1986,1120,866,43.61
ORD000313,CUST02902,PROD0148,2025-07-16,2,4180,2245,Home,East,8360,4490,3870,46.29
ORD000314,CUST01687,PROD0422,2025-05-27,4,3728,3045,Sports,North,14912,12180,2732,18.32
ORD000315,CUST03010,PROD0232,2025-07-23,4,1769,916,Electronics,East,7076,3664,3412,48.22
ORD000316,CUST00155,PROD0372,2025-08-12,4,1401,772,Sports,West,5604,3088,2516,44.9
ORD000317,CUST02538,PROD0165,2025-07-17,1,4099,3442,Home,North,4099,3442,657,16.03
ORD000318,CUST01410,PROD0314,2025-09-04,4,3718,2947,Fashion,North,14872,11788,3084,20.74
ORD000319,CUST04058,PROD0145,2025-09-21,4,1291,883,Electronics,West,5164,3532,1632,31.6
ORD000320,CUST00785,PROD0298,2025-07-06,2,2973,1780,Beauty,West,5946,3560,2386,40.13
ORD000321,CUST03176,PROD0476,2025-05-13,5,4884,2516,Home,West,24420,12580,11840,48.48
ORD000322,CUST04342,PROD0223,2025-11-29,2,3945,2986,Sports,South,7890,5972,1918,24.31
ORD000323,CUST02807,PROD0353,2025-06-08,5,2322,1679,Fashion,West,11610,8395,3215,27.69
ORD000324,CUST00538,PROD0416,2025-04-28,2,686,370,Electronics,West,1372,740,632,46.06
ORD000325,CUST01842,PROD0062,2025-02-15,1,725,388,Home,South,725,388,337,46.48
ORD000326,CUST02456,PROD0096,2025-05-12,5,1101,774,Electronics,East,5505,3870,1635,29.7
ORD000327,CUST00525,PROD0112,2025-12-15,1,1901,1007,Home,South,1901,1007,894,47.03
ORD000328,CUST02951,PROD0376,2025-02-01,2,843,601,Electronics,South,1686,1202,484,28.71
ORD000329,CUST04132,PROD0087,2025-04-07,3,3371,2219,Electronics,East,10113,6657,3456,34.17
ORD000330,CUST04781,PROD0405,2025-03-19,1,2945,2083,Fashion,North,2945,2083,862,29.27
ORD000331,CUST04116,PROD0473,2025-12-05,4,2269,1756,Sports,South,9076,7024,2052,22.61
ORD000332,CUST02369,PROD0417,2025-11-04,3,4097,3118,Fashion,West,12291,9354,2937,23.9
ORD000333,CUST03848,PROD0255,2025-09-24,2,2385,1204,Home,South,4770,2408,2362,49.52
ORD000334,CUST04496,PROD0451,2025-09-22,3,4227,2566,Beauty,South,12681,7698,4983,39.3
ORD000335,CUST02702,PROD0390,2025-07-04,1,4743,3749,Sports,West,4743,3749,994,20.96
ORD000336,CUST00972,PROD0113,2025-07-03,3,1987,1030,Beauty,South,5961,3090,2871,48.16
ORD000337,CUST01167,PROD0254,2025-02-20,2,1230,631,Electronics,South,2460,1262,1198,48.7
ORD000338,CUST04930,PROD0348,2025-08-08,3,1274,730,Electronics,West,3822,2190,1632,42.7
ORD000339,CUST02775,PROD0322,2025-01-02,1,1479,1047,Beauty,South,1479,1047,432,29.21
ORD000340,CUST01983,PROD0032,2025-03-18,5,2331,1598,Beauty,West,11655,7990,3665,31.45
ORD000341,CUST00854,PROD0064,2025-12-29,5,4673,3440,Sports,South,23365,17200,6165,26.39
ORD000342,CUST04147,PROD0154,2025-11-21,1,2961,2480,Sports,West,2961,2480,481,16.24
ORD000343,CUST03737,PROD0446,2025-02-08,2,2423,1685,Home,East,4846,3370,1476,30.46
ORD000344,CUST03770,PROD0005,2025-02-03,3,3274,2226,Home,East,9822,6678,3144,32.01
ORD000345,CUST00575,PROD0395,2025-08-18,4,996,793,Fashion,South,3984,3172,812,20.38
ORD000346,CUST03262,PROD0384,2025-06-20,1,2727,1388,Fashion,South,2727,1388,1339,49.1
ORD000347,CUST01149,PROD0330,2025-09-08,3,4857,4000,Electronics,South,14571,12000,2571,17.64
ORD000348,CUST01716,PROD0463,2025-03-07,2,4359,2504,Electronics,West,8718,5008,3710,42.56
ORD000349,CUST04778,PROD0210,2025-12-19,3,3251,2104,Electronics,East,9753,6312,3441,35.28
ORD000350,CUST04934,PROD0433,2025-01-27,2,664,515,Fashion,East,1328,1030,298,22.44
ORD000351,CUST03855,PROD0462,2025-03-08,1,2046,1383,Sports,South,2046,1383,663,32.4
ORD000352,CUST02492,PROD0092,2025-07-09,3,1317,925,Beauty,South,3951,2775,1176,29.76
ORD000353,CUST02661,PROD0222,2025-11-16,4,586,432,Home,North,2344,1728,616,26.28
ORD000354,CUST03125,PROD0190,2025-08-31,4,2469,1686,Home,South,9876,6744,3132,31.71
ORD000355,CUST03052,PROD0060,2025-04-28,3,4904,2535,Fashion,North,14712,7605,7107,48.31
ORD000356,CUST00005,PROD0205,2025-06-18,1,2535,1726,Fashion,North,2535,1726,809,31.91
ORD000357,CUST04870,PROD0212,2025-03-28,5,278,209,Beauty,North,1390,1045,345,24.82
ORD000358,CUST00877,PROD0258,2025-04-07,2,4202,2974,Fashion,North,8404,5948,2456,29.22
ORD000359,CUST00992,PROD0089,2025-09-27,5,4593,3608,Home,West,22965,18040,4925,21.45
ORD000360,CUST04143,PROD0236,2025-03-02,2,3864,2278,Fashion,South,7728,4556,3172,41.05
ORD000361,CUST04365,PROD0443,2025-02-19,2,3424,1854,Home,South,6848,3708,3140,45.85
ORD000362,CUST04466,PROD0363,2025-01-13,2,3768,2248,Electronics,South,7536,4496,3040,40.34
ORD000363,CUST00636,PROD0371,2025-07-15,5,2811,2184,Electronics,East,14055,10920,3135,22.31
ORD000364,CUST01694,PROD0332,2025-10-02,4,2717,1647,Beauty,North,10868,6588,4280,39.38
ORD000365,CUST01683,PROD0409,2025-08-04,4,4029,3151,Fashion,East,16116,12604,3512,21.79
ORD000366,CUST04753,PROD0196,2025-10-19,4,2974,2287,Electronics,East,11896,9148,2748,23.1
ORD000367,CUST00120,PROD0426,2025-11-22,1,1751,1043,Home,South,1751,1043,708,40.43
ORD000368,CUST00831,PROD0332,2025-09-25,5,4366,3279,Beauty,East,21830,16395,5435,24.9
ORD000369,CUST03676,PROD0455,2025-11-25,2,2498,1432,Sports,West,4996,2864,2132,42.67
ORD000370,CUST01370,PROD0183,2025-01-13,1,1375,699,Home,North,1375,699,676,49.16
ORD000371,CUST00741,PROD0422,2025-01-24,1,1600,930,Sports,North,1600,930,670,41.88
ORD000372,CUST00117,PROD0488,2025-06-23,5,1554,964,Electronics,West,7770,4820,2950,37.97
ORD000373,CUST02839,PROD0251,2025-09-28,3,2141,1553,Home,North,6423,4659,1764,27.46
ORD000374,CUST01151,PROD0224,2025-04-04,3,2329,1759,Home,South,6987,5277,1710,24.47
ORD000375,CUST01932,PROD0171,2025-04-06,4,663,457,Sports,West,2652,1828,824,31.07
ORD000376,CUST01013,PROD0198,2025-02-04,4,898,488,Sports,South,3592,1952,1640,45.66
ORD000377,CUST01665,PROD0249,2025-08-30,4,4293,3498,Fashion,North,17172,13992,3180,18.52
ORD000378,CUST01082,PROD0181,2025-07-26,3,686,466,Fashion,East,2058,1398,660,32.07
ORD000379,CUST04730,PROD0475,2025-05-30,1,2615,1863,Sports,North,2615,1863,752,28.76
ORD000380,CUST00513,PROD0483,2025-10-08,1,4330,2518,Sports,North,4330,2518,1812,41.85
ORD000381,CUST02850,PROD0384,2025-10-07,1,1441,773,Sports,East,1441,773,668,46.36
ORD000382,CUST00560,PROD0277,2025-06-13,4,918,649,Sports,East,3672,2596,1076,29.3
ORD000383,CUST03673,PROD0404,2025-09-25,3,1974,1083,Beauty,South,5922,3249,2673,45.14
ORD000384,CUST04584,PROD0275,2025-11-21,4,4841,3870,Home,South,19364,15480,3884,20.06
ORD000385,CUST04993,PROD0161,2025-02-06,2,2222,1554,Beauty,North,4444,3108,1336,30.06
ORD000386,CUST03344,PROD0248,2025-01-18,4,3549,2820,Home,North,14196,11280,2916,20.54
ORD000387,CUST04071,PROD0319,2025-04-21,2,4832,4001,Electronics,West,9664,8002,1662,17.2
ORD000388,CUST04800,PROD0452,2025-08-13,2,2221,1506,Electronics,South,4442,3012,1430,32.19
ORD000389,CUST01471,PROD0188,2025-10-24,3,2719,1576,Sports,North,8157,4728,3429,42.04
ORD000390,CUST00581,PROD0019,2025-09-25,1,1005,763,Fashion,East,1005,763,242,24.08
ORD000391,CUST02295,PROD0244,2025-12-19,5,1347,1018,Sports,East,6735,5090,1645,24.42
ORD000392,CUST03148,PROD0113,2025-07-16,4,2936,2081,Beauty,South,11744,8324,3420,29.12
ORD000393,CUST04250,PROD0412,2025-11-25,3,2016,1549,Beauty,North,6048,4647,1401,23.16
ORD000394,CUST01680,PROD0278,2025-04-07,4,4837,3708,Home,North,19348,14832,4516,23.34
ORD000395,CUST03507,PROD0051,2025-06-07,2,4167,2104,Home,South,8334,4208,4126,49.51
ORD000396,CUST02745,PROD0344,2025-01-17,1,3501,2686,Beauty,East,3501,2686,815,23.28
ORD000397,CUST03357,PROD0123,2025-02-04,1,270,160,Home,West,270,160,110,40.74
ORD000398,CUST04046,PROD0238,2025-12-02,5,453,246,Beauty,East,2265,1230,1035,45.7
ORD000399,CUST01244,PROD0319,2025-11-12,2,3453,2470,Fashion,East,6906,4940,1966,28.47
ORD000400,CUST03119,PROD0062,2025-07-17,5,4044,2673,Fashion,North,20220,13365,6855,33.9
ORD000401,CUST02142,PROD0478,2025-04-27,4,3638,2820,Sports,South,14552,11280,3272,22.48
ORD000402,CUST03060,PROD0413,2025-08-27,1,2019,1505,Electronics,West,2019,1505,514,25.46
ORD000403,CUST04549,PROD0074,2025-01-11,1,1197,906,Fashion,West,1197,906,291,24.31
ORD000404,CUST02960,PROD0245,2025-11-25,5,1946,1555,Beauty,South,9730,7775,1955,20.09
ORD000405,CUST02266,PROD0032,2025-01-27,2,3444,2770,Sports,South,6888,5540,1348,19.57
ORD000406,CUST02480,PROD0457,2025-09-27,1,635,332,Home,West,635,332,303,47.72
ORD000407,CUST04647,PROD0153,2025-04-09,3,680,533,Fashion,West,2040,1599,441,21.62
ORD000408,CUST01636,PROD0144,2025-05-06,3,2707,1710,Home,South,8121,5130,2991,36.83
ORD000409,CUST01758,PROD0015,2025-07-31,2,675,366,Electronics,North,1350,732,618,45.78
ORD000410,CUST04453,PROD0443,2025-05-02,2,4762,2887,Sports,East,9524,5774,3750,39.37
ORD000411,CUST02071,PROD0304,2025-12-18,5,3019,1677,Home,West,15095,8385,6710,44.45
ORD000412,CUST02850,PROD0274,2025-03-16,2,905,517,Beauty,North,1810,1034,776,42.87
ORD000413,CUST03252,PROD0245,2025-01-05,5,3251,1866,Home,East,16255,9330,6925,42.6
ORD000414,CUST03731,PROD0279,2025-06-07,2,4209,3545,Fashion,South,8418,7090,1328,15.78
ORD000415,CUST02490,PROD0055,2025-08-24,3,4002,2731,Sports,West,12006,8193,3813,31.76
ORD000416,CUST01632,PROD0042,2025-07-22,1,3441,2153,Home,North,3441,2153,1288,37.43
ORD000417,CUST02817,PROD0387,2025-07-27,2,1736,1288,Sports,West,3472,2576,896,25.81
ORD000418,CUST01016,PROD0455,2025-10-08,2,850,453,Electronics,South,1700,906,794,46.71
ORD000419,CUST01349,PROD0359,2025-12-28,2,1527,1276,Fashion,South,3054,2552,502,16.44
ORD000420,CUST04612,PROD0052,2025-10-08,3,1043,875,Home,North,3129,2625,504,16.11
ORD000421,CUST03088,PROD0011,2025-11-27,4,2306,1548,Fashion,South,9224,6192,3032,32.87
ORD000422,CUST02840,PROD0311,2025-03-03,2,753,509,Sports,West,1506,1018,488,32.4
ORD000423,CUST00336,PROD0088,2025-11-17,3,2077,1487,Beauty,South,6231,4461,1770,28.41
ORD000424,CUST04593,PROD0227,2025-08-13,1,568,319,Electronics,North,568,319,249,43.84
ORD000425,CUST00896,PROD0114,2025-09-14,3,2178,1273,Electronics,East,6534,3819,2715,41.55
ORD000426,CUST03547,PROD0025,2025-04-26,2,1007,729,Fashion,North,2014,1458,556,27.61
ORD000427,CUST00852,PROD0092,2025-06-24,1,4801,3129,Home,South,4801,3129,1672,34.83
ORD000428,CUST01688,PROD0460,2025-11-25,3,815,472,Beauty,North,2445,1416,1029,42.09
ORD000429,CUST01932,PROD0087,2025-10-10,5,1004,591,Fashion,North,5020,2955,2065,41.14
ORD000430,CUST03747,PROD0081,2025-10-21,2,4926,2867,Beauty,East,9852,5734,4118,41.8
ORD000431,CUST02428,PROD0250,2025-10-23,4,272,197,Home,West,1088,788,300,27.57
ORD000432,CUST01569,PROD0250,2025-07-28,3,1250,760,Electronics,East,3750,2280,1470,39.2
ORD000433,CUST04001,PROD0425,2025-05-20,4,918,530,Beauty,West,3672,2120,1552,42.27
ORD000434,CUST02739,PROD0421,2025-03-07,3,3046,2323,Sports,South,9138,6969,2169,23.74
ORD000435,CUST03499,PROD0210,2025-07-19,1,3227,2662,Home,East,3227,2662,565,17.51
ORD000436,CUST03914,PROD0439,2025-02-02,4,4065,2900,Home,West,16260,11600,4660,28.66
ORD000437,CUST01067,PROD0009,2025-05-21,2,1815,1292,Fashion,North,3630,2584,1046,28.82
ORD000438,CUST04381,PROD0493,2025-02-12,4,3945,2011,Fashion,South,15780,8044,7736,49.02
ORD000439,CUST02445,PROD0099,2025-05-29,2,871,724,Sports,East,1742,1448,294,16.88
ORD000440,CUST04108,PROD0036,2025-07-30,1,770,600,Home,West,770,600,170,22.08
ORD000441,CUST03374,PROD0057,2025-10-13,2,4738,2591,Fashion,East,9476,5182,4294,45.31
ORD000442,CUST03970,PROD0063,2025-10-03,3,2310,1752,Beauty,South,6930,5256,1674,24.16
ORD000443,CUST02547,PROD0338,2025-03-23,2,4837,4065,Electronics,South,9674,8130,1544,15.96
ORD000444,CUST00754,PROD0276,2025-08-01,4,404,298,Home,East,1616,1192,424,26.24
ORD000445,CUST02083,PROD0213,2025-04-30,4,2231,1638,Sports,South,8924,6552,2372,26.58
ORD000446,CUST02775,PROD0303,2025-09-20,3,1005,743,Beauty,South,3015,2229,786,26.07
ORD000447,CUST02897,PROD0020,2025-07-16,2,3886,2466,Home,North,7772,4932,2840,36.54
ORD000448,CUST04186,PROD0247,2025-09-22,2,1749,1342,Electronics,East,3498,2684,814,23.27
ORD000449,CUST00776,PROD0006,2025-02-14,2,2188,1334,Fashion,West,4376,2668,1708,39.03
ORD000450,CUST01626,PROD0073,2025-01-18,5,1504,754,Sports,North,7520,3770,3750,49.87
ORD000451,CUST03070,PROD0107,2025-10-30,5,2026,1208,Electronics,North,10130,6040,4090,40.38
ORD000452,CUST00418,PROD0093,2025-04-24,4,3796,2869,Fashion,East,15184,11476,3708,24.42
ORD000453,CUST00115,PROD0285,2025-01-01,4,2629,1523,Electronics,East,10516,6092,4424,42.07
ORD000454,CUST00617,PROD0461,2025-08-25,1,775,439,Home,West,775,439,336,43.35
ORD000455,CUST03975,PROD0356,2025-11-30,2,3218,1678,Fashion,West,6436,3356,3080,47.86
ORD000456,CUST03268,PROD0219,2025-11-24,4,872,517,Fashion,North,3488,2068,1420,40.71
ORD000457,CUST00826,PROD0367,2025-11-05,1,496,286,Beauty,West,496,286,210,42.34
ORD000458,CUST01517,PROD0377,2025-02-06,5,3256,1713,Electronics,West,16280,8565,7715,47.39
ORD000459,CUST03147,PROD0049,2025-01-20,4,682,460,Sports,East,2728,1840,888,32.55
ORD000460,CUST00413,PROD0364,2025-12-17,2,3158,2672,Fashion,South,6316,5344,972,15.39
ORD000461,CUST00729,PROD0390,2025-07-05,4,1349,1057,Fashion,North,5396,4228,1168,21.65
ORD000462,CUST03349,PROD0295,2025-04-30,5,1793,988,Electronics,North,8965,4940,4025,44.9
ORD000463,CUST02809,PROD0288,2025-02-10,1,1228,955,Beauty,West,1228,955,273,22.23
ORD000464,CUST00676,PROD0177,2025-10-27,1,368,248,Home,East,368,248,120,32.61
ORD000465,CUST03466,PROD0299,2025-08-23,1,2061,1254,Sports,West,2061,1254,807,39.16
ORD000466,CUST02505,PROD0108,2025-03-22,2,2675,1498,Fashion,South,5350,2996,2354,44.0
ORD000467,CUST02968,PROD0284,2025-01-27,4,4985,3877,Fashion,North,19940,15508,4432,22.23
ORD000468,CUST02787,PROD0301,2025-01-21,4,4960,4016,Beauty,North,19840,16064,3776,19.03
ORD000469,CUST01123,PROD0065,2025-10-23,1,3294,2251,Sports,West,3294,2251,1043,31.66
ORD000470,CUST04080,PROD0306,2025-09-03,3,4731,2747,Electronics,West,14193,8241,5952,41.94
ORD000471,CUST01572,PROD0054,2025-02-13,5,3976,2343,Fashion,North,19880,11715,8165,41.07
ORD000472,CUST02144,PROD0307,2025-12-31,4,3938,2674,Electronics,North,15752,10696,5056,32.1
ORD000473,CUST01688,PROD0299,2025-12-12,5,2295,1519,Beauty,East,11475,7595,3880,33.81
ORD000474,CUST04133,PROD0320,2025-06-21,2,3848,2302,Fashion,East,7696,4604,3092,40.18
ORD000475,CUST03852,PROD0479,2025-09-18,4,1844,1482,Home,North,7376,5928,1448,19.63
ORD000476,CUST03441,PROD0030,2025-12-19,2,3193,2138,Fashion,East,6386,4276,2110,33.04
ORD000477,CUST03767,PROD0246,2025-07-16,2,948,708,Home,South,1896,1416,480,25.32
ORD000478,CUST02327,PROD0210,2025-08-08,4,1011,712,Electronics,West,4044,2848,1196,29.57
ORD000479,CUST02915,PROD0221,2025-05-29,5,937,470,Electronics,North,4685,2350,2335,49.84
ORD000480,CUST04969,PROD0170,2025-01-08,4,2011,1413,Home,West,8044,5652,2392,29.74
ORD000481,CUST03953,PROD0422,2025-11-18,1,4512,2648,Electronics,West,4512,2648,1864,41.31
ORD000482,CUST00596,PROD0343,2025-06-14,2,3492,2058,Sports,North,6984,4116,2868,41.07
ORD000483,CUST00729,PROD0214,2025-04-18,2,2920,2158,Fashion,South,5840,4316,1524,26.1
ORD000484,CUST01366,PROD0322,2025-11-12,5,3067,2273,Beauty,North,15335,11365,3970,25.89
ORD000485,CUST04493,PROD0069,2025-05-29,1,2880,2014,Sports,East,2880,2014,866,30.07
ORD000486,CUST00699,PROD0234,2025-08-07,3,3939,3293,Sports,North,11817,9879,1938,16.4
ORD000487,CUST00396,PROD0015,2025-09-06,5,1564,1164,Beauty,West,7820,5820,2000,25.58
ORD000488,CUST04172,PROD0445,2025-10-01,3,2293,1917,Electronics,West,6879,5751,1128,16.4
ORD000489,CUST04361,PROD0480,2025-11-13,1,3632,2920,Electronics,East,3632,2920,712,19.6
ORD000490,CUST02503,PROD0366,2025-07-16,2,2398,1201,Beauty,West,4796,2402,2394,49.92
ORD000491,CUST01820,PROD0134,2025-06-11,1,2624,2124,Sports,East,2624,2124,500,19.05
ORD000492,CUST00718,PROD0206,2025-12-04,1,3511,1895,Fashion,West,3511,1895,1616,46.03
ORD000493,CUST02783,PROD0024,2025-04-09,5,4275,2462,Sports,East,21375,12310,9065,42.41
ORD000494,CUST04947,PROD0377,2025-03-31,2,3294,2753,Fashion,North,6588,5506,1082,16.42
ORD000495,CUST03578,PROD0085,2025-06-06,2,2136,1298,Fashion,South,4272,2596,1676,39.23
ORD000496,CUST00144,PROD0142,2025-12-14,2,1334,683,Electronics,South,2668,1366,1302,48.8
ORD000497,CUST04981,PROD0140,2025-07-17,4,2799,2195,Fashion,West,11196,8780,2416,21.58
ORD000498,CUST03141,PROD0439,2025-03-31,1,4136,2765,Home,North,4136,2765,1371,33.15
ORD000499,CUST04492,PROD0324,2025-11-10,2,3439,2660,Home,East,6878,5320,1558,22.65
ORD000500,CUST02939,PROD0122,2025-07-29,4,2707,2144,Sports,West,10828,8576,2252,20.8
ORD000501,CUST03637,PROD0300,2025-06-10,5,4704,3278,Sports,West,23520,16390,7130,30.31
ORD000502,CUST03223,PROD0341,2025-04-06,4,3659,2651,Home,North,14636,10604,4032,27.55
ORD000503,CUST01168,PROD0465,2025-08-06,5,1775,1098,Sports,South,8875,5490,3385,38.14
ORD000504,CUST02617,PROD0477,2025-08-02,3,1004,535,Electronics,West,3012,1605,1407,46.71
ORD000505,CUST01063,PROD0179,2025-10-17,1,2434,1910,Home,South,2434,1910,524,21.53
ORD000506,CUST02157,PROD0208,2025-04-29,4,532,428,Beauty,East,2128,1712,416,19.55
ORD000507,CUST02983,PROD0466,2025-04-29,5,1063,886,Electronics,South,5315,4430,885,16.65
ORD000508,CUST03295,PROD0166,2025-02-18,3,1750,1197,Sports,North,5250,3591,1659,31.6
ORD000509,CUST04730,PROD0041,2025-01-12,2,4295,2510,Home,East,8590,5020,3570,41.56
ORD000510,CUST01157,PROD0122,2025-09-11,3,4688,2954,Sports,West,14064,8862,5202,36.99
ORD000511,CUST00733,PROD0499,2025-05-30,2,4052,2210,Sports,North,8104,4420,3684,45.46
ORD000512,CUST04331,PROD0044,2025-06-01,5,3406,2119,Sports,South,17030,10595,6435,37.79
ORD000513,CUST04847,PROD0075,2025-11-08,1,3507,2631,Sports,East,3507,2631,876,24.98
ORD000514,CUST00954,PROD0480,2025-06-02,3,3837,3001,Beauty,North,11511,9003,2508,21.79
ORD000515,CUST02540,PROD0348,2025-05-09,5,4218,3116,Fashion,North,21090,15580,5510,26.13
ORD000516,CUST03325,PROD0272,2025-07-21,5,1954,1261,Electronics,West,9770,6305,3465,35.47
ORD000517,CUST03302,PROD0482,2025-06-11,5,4697,3762,Beauty,West,23485,18810,4675,19.91
ORD000518,CUST01543,PROD0434,2025-09-30,2,4753,2945,Sports,North,9506,5890,3616,38.04
ORD000519,CUST01192,PROD0478,2025-05-09,1,4879,2808,Home,North,4879,2808,2071,42.45
ORD000520,CUST02994,PROD0166,2025-01-06,3,4701,2815,Sports,South,14103,8445,5658,40.12
ORD000521,CUST02682,PROD0250,2025-11-27,2,4582,3549,Home,North,9164,7098,2066,22.54
ORD000522,CUST01218,PROD0086,2025-02-08,1,3254,2577,Electronics,North,3254,2577,677,20.81
ORD000523,CUST01541,PROD0389,2025-05-28,1,3816,2669,Fashion,North,3816,2669,1147,30.06
ORD000524,CUST03237,PROD0137,2025-12-06,2,1638,1159,Sports,South,3276,2318,958,29.24
ORD000525,CUST02387,PROD0333,2025-08-01,3,501,272,Fashion,North,1503,816,687,45.71
ORD000526,CUST03720,PROD0039,2025-04-28,2,2904,1827,Electronics,South,5808,3654,2154,37.09
ORD000527,CUST01389,PROD0087,2025-06-01,1,558,399,Beauty,South,558,399,159,28.49
ORD000528,CUST01857,PROD0155,2025-02-10,3,669,506,Sports,East,2007,1518,489,24.36
