customer_id,total_orders,total_revenue,total_profit
CUST03992,13,109742,38391
CUST03993,7,29384,8251
CUST03994,14,96293,24509
CUST03995,13,113221,38468
CUST03996,11,59033,20092
CUST03997,15,86893,32537
CUST03998,7,48883,19304
CUST03999,10,76094,30460
CUST04000,14,89750,30916
CUST04001,9,47499,17531
CUST04002,10,75276,27625
CUST04003,8,77570,27512
CUST04004,8,45269,16274
CUST04005,7,52341,16684
CUST04006,10,106002,33184
CUST04007,10,60212,16674
CUST04008,11,103385,41205
CUST04009,12,106716,35167
CUST04010,12,95484,31165
CUST04011,11,80581,30568
CUST04012,5,25600,8001
CUST04013,11,102905,36017
CUST04014,6,30843,8235
CUST04015,23,213850,68510
CUST04016,8,68657,21392
CUST04017,10,113917,39153
CUST04018,10,60518,19488
CUST04019,15,106383,34902
CUST04020,9,80823,28554
CUST04021,8,57028,21449
CUST04022,12,132969,43776
CUST04023,6,50001,10888
CUST04024,11,100643,30249
CUST04025,8,59491,21151
CUST04026,13,109546,40489
CUST04027,13,66929,21009
CUST04028,14,127615,38989
CUST04029,6,75440,27141
CUST04030,7,62112,14984
CUST04031,10,82974,26854
CUST04032,4,16725,4383
CUST04033,3,10895,4526
CUST04034,14,93570,31311
CUST04035,7,90499,33942
CUST04036,9,81518,27585
CUST04037,11,85905,26457
CUST04038,9,51209,15923
CUST04039,11,85465,23581
CUST04040,10,95464,33868
CUST04041,9,87973,32185
CUST04042,5,60597,23211
CUST04043,16,115808,27872
CUST04044,4,41306,15521
CUST04045,15,86941,29927
CUST04046,9,49971,13473
CUST04047,6,42640,15310
CUST04048,8,56210,18149
CUST04049,6,35086,8700
CUST04050,10,106674,39455
CUST04051,10,76604,28151
CUST04052,7,58765,19512
CUST04053,10,70802,24473
CUST04054,17,167474,47564
CUST04055,11,49540,15391
CUST04056,11,50650,16783
CUST04057,5,15246,4411
CUST04058,8,50261,17368
CUST04059,11,74016,25045
CUST04060,11,50087,12695
CUST04061,7,66692,22466
CUST04062,10,75158,24802
CUST04063,16,113656,29888
CUST04064,9,64459,20941
CUST04065,9,72774,22756
CUST04066,6,48883,12096
CUST04067,8,77475,23827
CUST04068,15,101837,31551
CUST04069,13,79431,27249
CUST04070,9,36630,14024
CUST04071,8,63271,18034
CUST04072,15,101895,35869
CUST04073,11,84168,20345
CUST04074,8,35852,12787
CUST04075,2,8936,3630
CUST04076,14,122883,46169
CUST04077,12,55189,17142
CUST04078,11,53856,17182
CUST04079,11,98887,35980
CUST04080,12,103158,35807
CUST04081,11,107248,26991
CUST04082,5,59240,21613
CUST04083,9,54103,18662
CUST04084,7,53657,18461
CUST04085,5,31146,9208
CUST04086,10,56647,17943
CUST04087,9,79885,25610
CUST04088,12,95857,26776
CUST04089,11,75108,17412
CUST04090,10,41545,12089
CUST04091,15,109585,41860
CUST04092,3,31031,7794
CUST04093,6,57597,24465
CUST04094,8,49748,18931
CUST04095,11,88057,35908
CUST04096,9,81220,32769
CUST04097,13,74214,23252
CUST04098,8,69650,19643
CUST04099,5,53087,19583
CUST04100,7,44330,15468
CUST04101,10,60432,18533
CUST04102,8,54981,11595
CUST04103,12,98209,25360
CUST04104,9,33562,9600
CUST04105,6,30167,10720
CUST04106,6,79283,34275
CUST04107,14,101920,30985
CUST04108,9,54250,16936
CUST04109,8,88485,26087
CUST04110,8,73336,24347
CUST04111,6,34626,10274
CUST04112,11,106577,34369
CUST04113,10,66224,20888
CUST04114,10,75900,23203
CUST04115,15,153123,52151
CUST04116,6,34870,10171
CUST04117,15,113652,38407
CUST04118,13,64765,22281
CUST04119,11,86786,34757
CUST04120,8,88317,29688
CUST04121,18,147629,50477
CUST04122,10,71261,25337
CUST04123,9,63341,16036
CUST04124,7,74026,23369
CUST04125,11,65485,23164
CUST04126,10,97003,32695
CUST04127,11,126458,38360
CUST04128,8,48308,17114
CUST04129,5,33295,10362
CUST04130,9,61784,21079
CUST04131,10,80827,21447
CUST04132,15,143711,50189
CUST04133,13,138898,51755
CUST04134,15,149654,42684
CUST04135,10,77132,28183
CUST04136,14,117796,42350
CUST04137,11,100007,34776
CUST04138,12,125682,37553
CUST04139,11,62075,21931
CUST04140,9,88169,29021
CUST04141,8,49525,17135
CUST04142,10,81342,28254
CUST04143,14,77687,26842
CUST04144,6,57768,19469
CUST04145,9,52825,15714
CUST04146,12,71070,24703
CUST04147,12,65712,18484
CUST04148,6,47278,13193
CUST04149,6,43078,15660
CUST04150,6,37999,14281
CUST04151,15,107582,32513
CUST04152,11,75789,21407
CUST04153,6,44846,11685
CUST04154,8,83771,25727
CUST04155,7,40217,12470
CUST04156,5,73030,25511
CUST04157,5,35588,7729
CUST04158,8,64397,18443
CUST04159,14,101927,40962
CUST04160,11,119478,41866
CUST04161,5,42028,18759
CUST04162,8,54991,20410
CUST04163,2,18243,4824
CUST04164,7,48576,17145
CUST04165,10,57035,16801
CUST04166,4,29243,10377
CUST04167,8,58871,16090
CUST04168,16,156826,48455
CUST04169,3,28644,9400
CUST04170,13,90678,31874
CUST04171,6,56695,18008
CUST04172,12,102726,30834
CUST04173,10,85957,26525
CUST04174,9,65597,19759
CUST04175,22,172629,53728
CUST04176,9,49389,17216
CUST04177,7,47698,14076
CUST04178,15,113919,33692
CUST04179,12,69555,23876
CUST04180,8,63332,19872
CUST04181,10,122807,29072
CUST04182,10,68323,21608
CUST04183,11,73581,24050
CUST04184,10,41990,16431
CUST04185,6,27470,9110
CUST04186,10,99429,26651
CUST04187,6,83874,31692
CUST04188,8,22653,6717
CUST04189,14,89144,31370
CUST04190,10,70393,27856
CUST04191,8,61488,19157
CUST04192,13,111144,32674
CUST04193,7,46363,15674
CUST04194,9,86739,32818
CUST04195,10,49148,14350
CUST04196,7,61194,25861
CUST04197,9,57980,19488
CUST04198,15,156798,51902
CUST04199,9,56712,19851
CUST04200,12,93296,30440
CUST04201,19,144550,49592
CUST04202,8,78258,23863
CUST04203,7,52658,18901
CUST04204,7,71121,22080
CUST04205,9,58005,17736
CUST04206,7,87389,25111
CUST04207,15,112819,31508
CUST04208,11,60842,16370
CUST04209,8,72488,19442
CUST04210,6,65133,21449
CUST04211,13,120964,38588
CUST04212,6,70164,25134
CUST04213,9,57756,20842
CUST04214,13,107988,33711
CUST04215,15,133693,43641
CUST04216,6,35903,11316
CUST04217,9,95360,28542
CUST04218,9,50247,15789
CUST04219,12,90963,32907
CUST04220,8,78876,22410
CUST04221,10,113018,46415
CUST04222,15,127987,40015
CUST04223,8,84796,29357
CUST04224,13,110916,36157
CUST04225,13,88167,25297
CUST04226,14,94989,30854
CUST04227,7,48841,14641
CUST04228,11,109367,34042
CUST04229,16,158023,50270
CUST04230,4,42753,10482
CUST04231,7,61491,18278
CUST04232,14,120595,37196
CUST04233,10,75751,22112
CUST04234,9,90196,29814
CUST04235,11,114026,46095
CUST04236,8,68257,15060
CUST04237,10,68412,25324
CUST04238,11,101923,29982
CUST04239,10,76351,23295
CUST04240,7,43273,13691
CUST04241,6,60875,19996
CUST04242,9,70876,26248
CUST04243,12,45508,12859
CUST04244,8,84771,27725
CUST04245,11,119903,44723
CUST04246,7,69131,23971
CUST04247,8,73222,25168
CUST04248,10,70347,24899
CUST04249,2,6715,1514
CUST04250,9,54446,21639
CUST04251,12,101962,28012
CUST04252,7,40093,10769
CUST04253,6,50040,15832
CUST04254,11,79537,28828
CUST04255,9,59379,19986
CUST04256,12,85500,27314
CUST04257,9,91023,28579
CUST04258,12,158992,59813
CUST04259,7,31389,12665
CUST04260,13,100515,33854
CUST04261,12,126008,41500
CUST04262,17,138189,43860
CUST04263,14,105278,33307
CUST04264,12,110223,37418
CUST04265,10,84304,25634
CUST04266,7,39791,9880
CUST04267,16,127253,42249
CUST04268,8,95099,25631
CUST04269,13,76842,25897
CUST04270,9,87742,27545
CUST04271,15,100807,32591
CUST04272,10,99705,27510
CUST04273,17,123382,46241
CUST04274,5,36657,8714
CUST04275,14,128734,40449
CUST04276,11,126212,42845
CUST04277,10,66472,23595
CUST04278,11,85509,26353
CUST04279,12,88074,20926
CUST04280,5,69098,17818
CUST04281,4,21914,7515
CUST04282,12,124652,42861
CUST04283,11,123726,38379
CUST04284,8,78837,27993
CUST04285,9,64375,20629
CUST04286,8,64172,21217
CUST04287,11,72531,22727
CUST04288,10,58186,18908
CUST04289,11,81332,22747
CUST04290,9,79704,30520
CUST04291,9,39514,11723
CUST04292,9,54680,14989
CUST04293,8,76927,24721
CUST04294,12,66047,24950
CUST04295,11,71178,18577
CUST04296,5,42137,13553
CUST04297,8,64109,18530
CUST04298,9,42086,13635
CUST04299,12,77419,20525
CUST04300,9,89666,28105
CUST04301,10,82130,28132
CUST04302,9,53482,15703
CUST04303,17,120298,44107
CUST04304,6,56424,11954
CUST04305,8,57223,22242
CUST04306,12,105472,35046
CUST04307,8,73174,25910
CUST04308,11,107523,31896
CUST04309,7,73958,26080
CUST04310,16,117011,41031
CUST04311,12,76862,22569
CUST04312,10,77499,26427
CUST04313,17,132020,40542
CUST04314,10,70978,18137
CUST04315,13,136520,45518
CUST04316,8,57060,23004
CUST04317,9,80141,27076
CUST04318,9,74093,23992
CUST04319,13,75314,28315
CUST04320,8,54577,18076
CUST04321,10,81457,23186
CUST04322,13,64288,18898
CUST04323,6,30452,10329
CUST04324,12,100166,33247
CUST04325,11,101296,28668
CUST04326,12,98333,37398
CUST04327,13,93952,26340
CUST04328,9,89808,32676
CUST04329,10,66760,17555
CUST04330,11,75227,24193
CUST04331,11,69722,25107
CUST04332,9,72445,25316
CUST04333,9,84418,24513
CUST04334,6,60613,19081
CUST04335,6,41700,15487
CUST04336,11,112742,44628
CUST04337,3,14806,4131
CUST04338,8,56953,16359
CUST04339,8,54368,14703
CUST04340,14,117890,36279
CUST04341,11,87960,23681
CUST04342,14,119271,37958
CUST04343,12,105520,37719
CUST04344,11,98480,26005
CUST04345,11,129108,38716
CUST04346,9,79047,27741
CUST04347,9,65246,16255
CUST04348,4,29351,9817
CUST04349,10,85632,26438
CUST04350,14,111623,41728
CUST04351,11,81416,23505
CUST04352,10,62808,21412
CUST04353,7,52836,14131
CUST04354,9,46488,18853
CUST04355,16,136370,39992
CUST04356,10,119080,36290
CUST04357,11,82349,24964
CUST04358,14,142209,47364
CUST04359,11,84104,27910
CUST04360,3,18067,4626
CUST04361,15,130532,43974
CUST04362,7,29849,9215
CUST04363,9,114495,33439
CUST04364,7,29112,10300
CUST04365,11,72758,25955
CUST04366,10,68575,26454
CUST04367,12,86927,28754
CUST04368,11,88154,31056
CUST04369,11,61245,22740
CUST04370,9,75285,24832
CUST04371,15,186840,54259
CUST04372,6,22596,9070
CUST04373,13,136245,49420
CUST04374,13,97036,33732
CUST04375,8,60288,22002
CUST04376,7,82752,29665
CUST04377,12,115683,39342
CUST04378,8,43488,13162
CUST04379,13,104175,35282
CUST04380,11,70311,21045
CUST04381,14,103748,32924
CUST04382,8,80794,26987
CUST04383,10,99300,28921
CUST04384,12,81440,29667
CUST04385,6,34008,12142
CUST04386,6,60672,16730
CUST04387,8,47915,15758
CUST04388,12,116096,36801
CUST04389,10,52685,18704
CUST04390,11,70947,23878
CUST04391,8,37987,11924
CUST04392,8,54033,21343
CUST04393,7,48976,12959
CUST04394,5,27984,7821
CUST04395,6,43524,18877
CUST04396,8,40069,14834
CUST04397,11,72862,21926
CUST04398,9,52728,20076
CUST04399,9,62878,22340
CUST04400,12,128961,41762
CUST04401,11,95682,28779
CUST04402,5,13792,3759
CUST04403,7,61844,21325
CUST04404,11,87869,29169
CUST04405,6,83160,29802
CUST04406,6,42279,14367
CUST04407,13,118478,39675
CUST04408,5,34949,10885
CUST04409,9,99315,27140
CUST04410,14,133058,44303
CUST04411,6,39686,10393
CUST04412,6,27759,9230
CUST04413,9,103252,28562
CUST04414,10,59676,18156
CUST04415,10,138534,45301
CUST04416,12,79006,23818
CUST04417,9,44468,10477
CUST04418,7,38903,14321
CUST04419,10,74547,25148
CUST04420,8,70954,26606
CUST04421,9,59143,21546
CUST04422,6,52123,14503
CUST04423,13,91159,20323
CUST04424,7,61174,23058
CUST04425,16,110894,33563
CUST04426,5,17740,5379
CUST04427,10,84619,26433
CUST04428,5,13787,4268
CUST04429,13,65766,22781
CUST04430,8,61191,20604
CUST04431,9,63740,15812
CUST04432,11,85541,28790
CUST04433,13,147939,50896
CUST04434,11,79573,23444
CUST04435,11,73387,25513
CUST04436,17,149447,48251
CUST04437,8,63948,19045
CUST04438,7,64187,25274
CUST04439,9,48112,15178
CUST04440,12,107177,37109
CUST04441,7,42654,14515
CUST04442,2,19536,7337
CUST04443,9,41232,12629
CUST04444,10,105863,35911
CUST04445,14,81495,21090
CUST04446,12,95437,34477
CUST04447,15,113505,32713
CUST04448,3,16891,7527
CUST04449,2,14284,4597
CUST04450,3,17500,7875
CUST04451,11,70431,24725
CUST04452,14,98823,30749
CUST04453,15,132747,47435
CUST04454,11,104059,33482
CUST04455,10,88926,26017
CUST04456,12,142135,45709
CUST04457,12,82459,24731
CUST04458,11,77384,25621
CUST04459,8,68010,18356
CUST04460,14,103217,30702
CUST04461,14,154822,48544
CUST04462,7,67570,24164
CUST04463,14,105847,32667
CUST04464,11,71087,25596
CUST04465,8,75217,22952
CUST04466,5,18729,6925
CUST04467,9,64055,18007
CUST04468,5,36327,13206
CUST04469,12,87193,26048
CUST04470,7,61904,27460
CUST04471,9,68537,23664
CUST04472,14,70195,21574
CUST04473,13,79929,25759
CUST04474,9,32290,11277
CUST04475,11,96774,27982
CUST04476,5,25475,9971
CUST04477,7,51363,20922
CUST04478,13,92323,30778
CUST04479,10,60888,21146
CUST04480,10,74287,23118
CUST04481,12,99035,33529
CUST04482,9,78816,26412
CUST04483,19,120231,45162
CUST04484,9,47346,15621
CUST04485,5,16227,5097
CUST04486,11,68194,26013
CUST04487,6,60020,22979
CUST04488,10,51335,13441
CUST04489,10,73507,22521
CUST04490,8,48550,18677
CUST04491,13,108411,30212
CUST04492,13,107822,37289
CUST04493,15,128674,44627
CUST04494,13,87516,27013
CUST04495,17,138348,44225
CUST04496,5,37948,13660
CUST04497,12,109099,39528
CUST04498,10,91998,28883
CUST04499,6,55926,19653
CUST04500,9,110662,42020
CUST04501,8,68749,19017
CUST04502,20,102492,26438
CUST04503,11,57957,20925
CUST04504,7,54756,16537
CUST04505,9,64435,21521
CUST04506,11,86582,30279
CUST04507,8,72171,22170
CUST04508,17,95605,28187
CUST04509,12,83674,23486
CUST04510,6,51578,21146
CUST04511,8,55910,15955
CUST04512,12,100887,33796
CUST04513,12,70285,23487
CUST04514,7,33224,11105
CUST04515,12,103236,32973
CUST04516,9,59595,21546
CUST04517,15,96046,29597
CUST04518,12,64364,21890
CUST04519,6,50653,17235
CUST04520,3,7946,3334
CUST04521,8,70520,23124
CUST04522,18,143756,45355
CUST04523,10,89322,26095
CUST04524,13,85201,22199
CUST04525,10,63804,22081
CUST04526,10,44708,14266
CUST04527,12,106450,32681
CUST04528,12,121929,39685
CUST04529,8,58725,18458
CUST04530,11,58930,19868
CUST04531,11,57385,22846
CUST04532,7,43762,10540
CUST04533,5,16018,5266
CUST04534,13,101609,34029
CUST04535,7,34306,10874
CUST04536,8,83944,25668
CUST04537,7,51794,15179
CUST04538,11,71949,19395
CUST04539,13,120586,39771
CUST04540,6,33485,10167
CUST04541,10,80227,27969
CUST04542,9,73545,25139
CUST04543,16,114439,37471
CUST04544,9,61540,22816
CUST04545,11,92286,28713
CUST04546,14,111458,42123
CUST04547,9,86156,27217
CUST04548,11,121679,37214
CUST04549,10,55281,16630
CUST04550,8,78416,19744
CUST04551,10,65686,24777
CUST04552,8,52226,18025
CUST04553,12,88943,26197
CUST04554,9,50613,18314
CUST04555,8,58735,23477
CUST04556,13,120821,33605
CUST04557,7,57222,21742
CUST04558,9,69803,24335
CUST04559,9,60383,22958
CUST04560,13,136324,43165
CUST04561,7,42865,13929
CUST04562,10,68179,18587
CUST04563,8,67519,20139
CUST04564,9,48895,16487
CUST04565,12,113822,34842
CUST04566,7,45975,14887
CUST04567,12,124179,40725
CUST04568,9,69674,22452
CUST04569,10,65206,14946
CUST04570,5,15938,3571
CUST04571,21,117080,33433
CUST04572,13,90591,25370
CUST04573,8,33249,12485
CUST04574,9,62550,22689
CUST04575,11,103205,30234
CUST04576,7,58846,15943
CUST04577,19,150381,48045
CUST04578,7,59525,20063
CUST04579,12,130234,43198
CUST04580,8,73720,18847
CUST04581,4,26365,10293
CUST04582,11,71748,18576
CUST04583,7,83498,24361
CUST04584,10,84718,31268
CUST04585,8,82443,25034
CUST04586,12,114617,27721
CUST04587,8,56430,11988
CUST04588,12,80842,24019
CUST04589,8,62787,21826
CUST04590,10,75108,26576
CUST04591,15,128010,38724
CUST04592,4,33598,13746
CUST04593,12,115718,35450
CUST04594,7,46876,17204
CUST04595,7,67592,22403
CUST04596,10,101095,30771
CUST04597,4,30715,14079
CUST04598,7,53740,17135
CUST04599,7,55807,16995
CUST04600,12,129846,39969
CUST04601,8,81596,24527
CUST04602,7,37337,11687
CUST04603,11,97349,24692
CUST04604,13,107910,28556
CUST04605,11,89367,25520
CUST04606,8,67597,22366
CUST04607,7,87572,21268
CUST04608,9,66309,22763
CUST04609,7,46676,15790
CUST04610,8,49993,13884
CUST04611,6,40491,17901
CUST04612,13,72767,19593
CUST04613,11,69766,19685
CUST04614,13,94064,24939
CUST04615,5,42077,14320
CUST04616,6,39419,11515
CUST04617,12,108682,42096
CUST04618,10,47582,13411
CUST04619,10,53991,16125
CUST04620,11,107058,34705
CUST04621,14,137801,37860
CUST04622,11,102363,31926
CUST04623,5,28006,8872
CUST04624,9,68396,21697
CUST04625,9,76441,23331
CUST04626,10,45268,11630
CUST04627,13,128984,48781
CUST04628,9,43662,14498
CUST04629,12,104065,39262
CUST04630,10,78128,24036
CUST04631,8,64574,22566
CUST04632,7,59343,21143
CUST04633,7,49798,15847
CUST04634,10,73581,22159
CUST04635,7,56130,15646
CUST04636,8,37210,10978
CUST04637,12,109730,36397
CUST04638,14,112924,36217
CUST04639,6,49907,16224
CUST04640,4,38177,13019
CUST04641,8,76045,31244
CUST04642,9,68211,24379
CUST04643,15,105682,33297
CUST04644,13,118515,39036
CUST04645,12,90374,29481
CUST04646,7,36581,14872
CUST04647,8,50766,14929
CUST04648,13,118774,39681
CUST04649,11,139787,47481
CUST04650,13,88989,30392
CUST04651,10,80079,24264
CUST04652,8,64902,23144
CUST04653,16,100252,36259
CUST04654,6,32344,11643
CUST04655,15,118236,37159
CUST04656,13,126463,41071
CUST04657,11,83711,29829
CUST04658,7,57138,16772
CUST04659,11,117186,32754
CUST04660,12,90107,32157
CUST04661,10,66913,22086
CUST04662,13,88875,30532
CUST04663,7,63341,19992
CUST04664,8,57719,21554
CUST04665,14,98588,34287
CUST04666,11,70249,24216
CUST04667,6,30995,10873
CUST04668,5,70550,17929
CUST04669,6,62003,20192
CUST04670,8,72258,23922
CUST04671,17,149928,54843
CUST04672,9,123316,41882
CUST04673,2,20470,5568
CUST04674,9,39544,9758
CUST04675,15,93270,30537
CUST04676,16,102185,38598
CUST04677,9,63220,19174
CUST04678,16,121708,37733
CUST04679,9,69067,23091
CUST04680,8,83864,24187
CUST04681,15,151811,49458
CUST04682,12,83016,28786
CUST04683,13,92336,35689
CUST04684,16,111563,34438
CUST04685,6,61144,18088
CUST04686,6,47768,14606
CUST04687,6,45158,14179
CUST04688,13,65304,22553
CUST04689,14,134854,41535
CUST04690,7,51611,21192
CUST04691,14,121372,42615
CUST04692,10,75436,29720
CUST04693,9,36223,9662
CUST04694,9,91704,25028
CUST04695,14,144022,47605
CUST04696,9,78882,29541
CUST04697,11,102744,28856
CUST04698,11,69577,20238
CUST04699,5,47602,19578
CUST04700,8,76060,26875
CUST04701,4,12148,3854
CUST04702,11,87844,25772
CUST04703,10,94161,31303
CUST04704,11,70781,24317
CUST04705,5,33346,12053
CUST04706,12,95738,29121
CUST04707,5,60936,19761
CUST04708,7,64437,19300
CUST04709,7,47956,16340
CUST04710,12,70910,18504
CUST04711,11,74957,24897
CUST04712,11,67343,20612
CUST04713,7,52364,18170
CUST04714,15,159158,55208
CUST04715,14,116254,35826
CUST04716,11,97738,34769
CUST04717,8,57180,19432
CUST04718,9,82417,33114
CUST04719,11,72464,24466
CUST04720,16,121974,34759
CUST04721,9,88131,22171
CUST04722,10,88221,33839
CUST04723,16,115878,35169
CUST04724,15,95424,31538
CUST04725,9,53730,16751
CUST04726,10,85456,28423
CUST04727,7,43211,17579
CUST04728,12,83977,28118
CUST04729,13,90735,31395
CUST04730,13,102904,34846
CUST04731,9,67488,22702
CUST04732,10,95764,33969
CUST04733,15,146207,43453
CUST04734,14,78948,27938
CUST04735,14,82339,24013
CUST04736,10,63916,21854
CUST04737,11,67321,16404
CUST04738,10,53330,22639
CUST04739,8,59010,20617
CUST04740,9,99528,32135
CUST04741,2,6375,2146
CUST04742,12,60759,19014
CUST04743,7,38431,7890
CUST04744,8,39625,13276
CUST04745,12,73634,23190
CUST04746,7,50989,16389
CUST04747,8,56847,19663
CUST04748,12,86571,27420
CUST04749,11,105934,33589
CUST04750,11,66125,19363
CUST04751,8,49479,20270
CUST04752,6,45668,18860
CUST04753,13,121929,42018
CUST04754,10,43195,13684
CUST04755,10,70840,24698
CUST04756,9,64323,19769
CUST04757,11,85402,29096
CUST04758,15,142947,43885
CUST04759,8,74169,28817
CUST04760,9,41019,14115
CUST04761,16,81113,29540
CUST04762,13,69497,22515
CUST04763,6,56778,17581
CUST04764,8,51330,14204
CUST04765,11,74454,23112
CUST04766,6,31070,11115
CUST04767,8,61008,20480
CUST04768,6,27916,8139
CUST04769,14,50774,17368
CUST04770,9,99694,37638
CUST04771,11,96264,32521
CUST04772,6,55687,19340
CUST04773,6,77342,22411
CUST04774,10,110650,37904
CUST04775,9,61980,18170
CUST04776,6,61203,17356
CUST04777,10,75780,30097
CUST04778,8,60719,21715
CUST04779,11,116340,40049
CUST04780,8,48869,16075
CUST04781,20,154624,45124
CUST04782,14,114415,32883
CUST04783,11,81148,25811
CUST04784,6,65861,15826
CUST04785,9,46307,15038
CUST04786,11,83043,21216
CUST04787,9,58618,17325
CUST04788,8,47973,12025
CUST04789,5,37406,15583
CUST04790,8,59554,15370
CUST04791,10,79117,22943
CUST04792,8,60607,19170
CUST04793,8,57126,19071
CUST04794,9,90177,29577
CUST04795,5,36921,9726
CUST04796,11,52373,16965
CUST04797,13,93022,30866
CUST04798,12,121385,38663
CUST04799,13,108428,34895
CUST04800,8,45656,12172
CUST04801,8,73275,18468
CUST04802,11,107603,35095
CUST04803,11,75781,17850
CUST04804,10,86549,28843
CUST04805,13,121118,45783
CUST04806,13,110100,42096
CUST04807,11,98688,29270
CUST04808,7,58802,21546
CUST04809,11,101761,31525
CUST04810,5,28191,8101
CUST04811,6,49432,11612
CUST04812,7,48371,20799
CUST04813,7,31718,10596
CUST04814,6,52477,16773
CUST04815,13,85122,26611
CUST04816,9,43593,15500
CUST04817,7,47213,19102
CUST04818,8,54272,18206
CUST04819,7,56031,15469
CUST04820,11,103274,39821
CUST04821,10,96310,33006
CUST04822,8,70697,23681
CUST04823,13,69783,19368
CUST04824,13,102565,33555
CUST04825,8,25813,8876
CUST04826,11,94649,33623
CUST04827,13,90104,26481
CUST04828,8,43093,12992
CUST04829,6,59096,26005
CUST04830,7,53653,20929
CUST04831,7,81501,23607
CUST04832,10,96313,25458
CUST04833,10,80168,26156
CUST04834,15,92223,33773
CUST04835,12,112517,29831
CUST04836,12,94281,29446
CUST04837,10,33498,9034
CUST04838,17,173634,51863
CUST04839,14,128701,43783
CUST04840,19,110614,33693
CUST04841,11,73798,18923
CUST04842,14,108254,31389
CUST04843,8,80744,21297
CUST04844,6,15285,5974
CUST04845,9,69607,29365
CUST04846,9,58995,18647
CUST04847,12,87036,33595
CUST04848,6,36484,15386
CUST04849,9,79895,29932
CUST04850,10,88927,30791
CUST04851,5,29282,10587
CUST04852,5,49724,14821
CUST04853,14,73686,22796
CUST04854,15,138584,49144
CUST04855,14,70792,19343
CUST04856,4,16420,3921
CUST04857,11,94292,30861
CUST04858,11,102579,34795
CUST04859,12,93968,27778
CUST04860,7,84441,27250
CUST04861,12,106152,38338
CUST04862,10,102017,33522
CUST04863,15,121055,39902
CUST04864,11,92246,29822
CUST04865,13,115304,39694
CUST04866,16,126609,49091
CUST04867,12,77705,23253
CUST04868,8,92889,29395
CUST04869,11,70508,26735
CUST04870,12,74705,22217
CUST04871,9,86623,32258
CUST04872,4,16294,4561
CUST04873,10,86030,32620
CUST04874,15,131944,38667
CUST04875,7,63224,17834
CUST04876,10,77396,27526
CUST04877,17,111569,31823
CUST04878,3,19656,6734
CUST04879,11,82248,32391
CUST04880,9,59695,21709
CUST04881,12,128163,44093
CUST04882,11,91088,26569
CUST04883,14,118151,37571
CUST04884,4,35209,10003
CUST04885,1,2156,514
CUST04886,8,57496,16764
CUST04887,9,62299,15777
CUST04888,17,96732,32018
CUST04889,9,88318,31545
CUST04890,13,66841,25140
CUST04891,6,41485,14604
CUST04892,15,101665,35314
CUST04893,7,48200,12600
CUST04894,13,78931,23612
CUST04895,6,63171,18941
CUST04896,10,89476,25592
CUST04897,12,129136,41387
CUST04898,12,84582,32131
CUST04899,6,52098,16042
CUST04900,10,59747,17813
CUST04901,9,85762,30803
CUST04902,10,78640,24521
CUST04903,6,38476,13405
CUST04904,6,35500,13392
CUST04905,12,85462,31115
CUST04906,12,83739,25933
CUST04907,13,85795,31862
CUST04908,9,65800,20151
CUST04909,12,94507,22234
CUST04910,11,91576,22298
CUST04911,10,93408,27658
CUST04912,14,90985,34107
CUST04913,7,41206,12111
CUST04914,11,86805,31419
CUST04915,8,65931,23484
CUST04916,15,63999,21486
CUST04917,13,131383,32399
CUST04918,11,81924,31479
CUST04919,5,16840,6233
CUST04920,13,144296,45644
CUST04921,10,72462,23347
CUST04922,9,48428,17439
CUST04923,8,75370,23493
CUST04924,13,123014,33346
CUST04925,9,25314,8771
CUST04926,16,148106,45619
CUST04927,15,143225,48030
CUST04928,11,83548,20953
CUST04929,16,124315,44480
CUST04930,10,73522,28273
CUST04931,15,100086,36494
CUST04932,11,73796,21665
CUST04933,6,39582,13971
CUST04934,8,54691,21665
CUST04935,13,104847,39254
CUST04936,12,129387,45881
CUST04937,13,114015,37732
CUST04938,10,46301,12225
CUST04939,8,61665,22195
CUST04940,12,88945,30699
CUST04941,9,52745,14223
CUST04942,11,58969,16322
CUST04943,15,111154,38238
CUST04944,10,72939,24072
CUST04945,16,120793,39027
CUST04946,15,101142,38061
CUST04947,13,76267,21502
CUST04948,8,66873,18440
CUST04949,10,74774,22506
CUST04950,7,60167,21219
CUST04951,11,73463,21194
CUST04952,9,36867,11707
CUST04953,5,56111,17226
CUST04954,14,117969,39406
CUST04955,11,118918,39562
CUST04956,8,87944,31597
CUST04957,8,32862,11531
CUST04958,13,90684,28085
CUST04959,9,58100,18480
CUST04960,7,49996,13121
CUST04961,6,56818,13726
CUST04962,6,32081,8256
CUST04963,7,61722,21639
CUST04964,12,52177,17168
CUST04965,18,107461,34937
CUST04966,10,66839,17367
CUST04967,9,84998,29873
CUST04968,7,64816,21215
CUST04969,10,93978,32781
CUST04970,11,90992,24107
CUST04971,9,77067,23277
CUST04972,15,99767,27882
CUST04973,10,68227,21821
CUST04974,9,65590,23506
CUST04975,10,74514,25452
CUST04976,7,80745,25711
CUST04977,10,102908,32341
CUST04978,9,52821,15268
CUST04979,12,114139,37758
CUST04980,13,122711,43185
CUST04981,7,66086,16855
CUST04982,8,84081,25076
CUST04983,6,48240,15766
CUST04984,9,58896,18169
CUST04985,5,41012,10003
CUST04986,4,26821,6283
CUST04987,8,58239,23025
CUST04988,10,56281,16109
CUST04989,10,72159,20063
